Updated On,State,"RT-PCR Test(Includes TrueNat,CBNAAT,CRISPR)",RAT(Rapid Antigen Test),Other Tests,Total Tested,Tag (Total Tested),Positive,Negative,Unconfirmed,Cumulative People In Quarantine,Total People Currently in Quarantine,Tag (People in Quarantine),Total People Released From Quarantine,Total People Quarantined,Tag(People in Quarantine),Cumulative People in Home Isolation,Total People Currently in Isolation,Tag(People in Isolation),People released from Home Isolation,"Cases outside Home Isolation i.e Institutional Isolation,Hospital Etc.",Cumulative People in Surveillance,Total People Currently in Surveillance,Tag(People in Surveillance),People released from Surveillance,Cumulative People in Observation,People released from Observation,People on ICU Beds,People on Ventilator,People on O2 Beds,Beds Occupied(Normal/Isolation),Total Num ICU Beds,Total Num Ventilators,Total Num of O2 Beds,Total Num Beds (Normal/Isolation) ,Total PPE,Total N95 Masks,COVID Enquiry Calls,Number of Containment Zones,Cumulative Number of Symptomatic Cases,Cumulative Number of Asymptomatic Cases,Unknown(Nature of Cases),Tag(Nature of Cases),Male(Confirmed Cases),Female(Confirmed Cases),Transgender(Confirmed Cases),Unknown(Confirmed Cases),Male(Deceased Cases),Female(Deceased Cases),Transgender(Deceased Cases),Unknown(Deceased Cases),Source1,Source2,Source3,Source 4
16/2/2021,Mizoram,120555,100442,,221744,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1622021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,
17/2/2021,Mizoram,120585,101143,,222475,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1722021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,
18/2/2021,Mizoram,121453,101995,,223448,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1822021-last-24-hours-400pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,
19/2/2021,Mizoram,120815,102963,,224471,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1922021-last-24-hours-400pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,
20/2/2021,Mizoram,120893,104869,,225762,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2022021-last-24-hours-400pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,
21/2/2021,Mizoram,120963,105439,,226402,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,
22/02/2021,Mizoram,120963,105766,,226729,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2222021-last-24-hours-400pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,
23/02/2021,Mizoram,121022,106676,,227698,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2322021-last-24-hours-400pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
24/02/2021,Mizoram,121097,107537,,228634,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2422021-last-24-hours-400pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
25/02/2021,Mizoram,121150,108275,,229425,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2522021-last-24-hours-400pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp-status-of-state-surveillance-of-covid-19-2522021-last-24-hours-400pm-as-per-data-received-from-integrated-diseas,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
26/02/2021,Mizoram,121201,109219,,230420,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2622021-last-24-hours-400pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
27/02/2021,Mizoram,121226,110170,,231396,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2722021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
28/02/2021,Mizoram,121285,110775,,232060,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2822021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
01/03/2021,Mizoram,121297,110996,,232293,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-132021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
02/03/2021,Mizoram,121337,111967,,233304,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-232021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
03/03/2021,Mizoram,121474,113268,,234742,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-332021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
04/03/2021,Mizoram,121521,113798,,235319,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-432021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-532021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
05/03/2021,Mizoram,121567,114767,,236334,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-532021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-532021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
06/03/2021,Mizoram,121619,115428,,237047,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-632021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-532021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
08/03/2021,Mizoram,121664,116293,,237957,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-832021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-532021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
09/03/2021,Mizoram,121696,117394,,239090,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-932021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-532021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
10/03/2021,Mizoram,121724,118026,,239750,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1032021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-532021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
11/03/2021,Mizoram,121802,118642,,240444,Samples Collected,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1132021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-532021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
12/03/2021,Mizoram,121815,119145,,240960,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1232021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-532021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,
13/03/2021,Mizoram,121831,119640,,241471,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1232021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp1615639069,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
14/03/2021,Mizoram,122691,119640,,242331,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1432021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
15/03/2021,Mizoram,121853,120688,,242541,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1532021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1522021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
16/03/2021,Mizoram,121867,121209,,243076,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1632021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
18/03/2021,Mizoram,121909,122630,,244539,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1832021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
19/03/2021,Mizoram,121954,123271,,245225,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-1932021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
20/03/2021,Mizoram,121955,123724,,245679,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2032021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
21/03/2021,Mizoram,122025,124164,,246189,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2132021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
22/3/2021,Mizoram,122025,124502,,246527,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2232021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
23/3/2021,Mizoram,122071,125176,,247247,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2332021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
24/3/2021,Mizoram,122102,125776,,247878,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2432021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
25/3/2021,Mizoram,122118,126192,,248310,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2532021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
26/3/2021,Mizoram,122132,126897,,249029,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2632021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
27/3/2021,Mizoram,122194,127465,,249659,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2732021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
28/3/2021,Mizoram,122234,128830,,251064,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2832021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
29/3/2021,Mizoram,122234,129068,,251302,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-2932021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
30/3/2021,Mizoram,122239,129483,,251722,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-3032021-last-24-hours-500pm,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
31/3/2021,Mizoram,122346,130054,,252400,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-3132021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
1/4/2021,Mizoram,122476,130736,,253203,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-0142021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
2/4/2021,Mizoram,122602,131336,,253938,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-0242021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
3/4/2021,Mizoram,122643,131681,,254324,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-0342021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
4/4/2021,Mizoram,122733,132138,,254871,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-0442021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
5/4/2021,Mizoram,122737,132560,,255297,Tested,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://dipr.mizoram.gov.in/post/status-of-state-surveillance-of-covid-19-0542021-last-24-hours-500pm-as-per-data-received-from-integrated-diseases-surveillance-programme-idsp,,https://dipr.mizoram.gov.in/posts?year=2021&month=March,
